Details,Posting Date,Description,Amount,Type,Balance,Check or Slip #
CREDIT,07/01/2024,"ORIG CO NAME:STRIPE                 ORIG ID:4270465600 DESC DATE:       CO ENTRY DESCR:TRANSFER  SEC:CCD    TRACE#:111000020191283 EED:240701   IND ID:ST-P5Z3F4J6T2M4              IND NAME:MARK GUNDRUM TRN: 1830191283TC",771.00,ACH_CREDIT,2395.11,,
DEBIT,06/28/2024,"TWILIO INC SAN FRANCISCO CA                  06/26",61.01,DEBIT_CARD,1624.11,,
DEBIT,06/27/2024,"ORIG CO NAME:VENMO                  ORIG ID:3264681992 DESC DATE:240626 CO ENTRY DESCR:PAYMENT   SEC:WEB    TRACE#:091000011888954 EED:240627   IND ID:1035283131253                IND NAME:MARK GUNDRUM TRN: 1791888954TC",-40.00,MISC_DEBIT,1563.10,,
DEBIT,06/27/2024,"DALTON ENTERPRISES HTTPSTHEWEBMO TN          06/25",50.00,DEBIT_CARD,1603.10,,
DEBIT,06/25/2024,"Payment to Chase card ending in 4252 06/25",-1000.00,LOAN_PMT,1553.10,,
DEBIT,06/25/2024,"ORIG CO NAME:JOANNE MARIE TRI       ORIG ID:770510487A DESC DATE:       CO ENTRY DESCR:IAT PAYPALSEC:WEB    TRACE#:091000019292430 EED:240625   IND ID:1035239587081                IND NAME:MARK GUNDRUM                                                                                                 IATCV TRN: 1779292430TC",-21.00,MISC_DEBIT,2553.10,,
CREDIT,06/25/2024,"ORIG CO NAME:STRIPE                 ORIG ID:4270465600 DESC DATE:       CO ENTRY DESCR:TRANSFER  SEC:CCD    TRACE#:111000021542253 EED:240625   IND ID:ST-Z5J6I0Z2M0F7              IND NAME:MARK GUNDRUM TRN: 1771542253TC",288.00,ACH_CREDIT,2574.10,,
DEBIT,06/24/2024,"ORIG CO NAME:VENMO                  ORIG ID:3264681992 DESC DATE:240623 CO ENTRY DESCR:PAYMENT   SEC:WEB    TRACE#:091000017410423 EED:240624   IND ID:1035213126589                IND NAME:MARK GUNDRUM TRN: 1767410423TC",-100.00,MISC_DEBIT,2286.10,,
DEBIT,06/24/2024,"ELEVENLABS.IO ELEVENLABS.IO NY               06/21",-5.00,DEBIT_CARD,2386.10,,
DEBIT,06/24/2024,"CANVA* I04189-650295 HTTPSCANVA.CO DE        06/21",-12.99,DEBIT_CARD,2391.10,,
DEBIT,06/21/2024,"ORIG CO NAME:JOANNE MARIE TRI       ORIG ID:770510487C DESC DATE:       CO ENTRY DESCR:IAT PAYPALSEC:WEB    TRACE#:091000011290493 EED:240621   IND ID:1035151479734                IND NAME:MARK GUNDRUM                                                                                                 IATCV TRN: 1731290493TC",-21.01,MISC_DEBIT,2404.09,,
DEBIT,06/17/2024,"ORIG CO NAME:VENMO                  ORIG ID:3264681992 DESC DATE:240616 CO ENTRY DESCR:PAYMENT   SEC:WEB    TRACE#:091000016211660 EED:240617   IND ID:1035075384818                IND NAME:MARK GUNDRUM TRN: 1696211660TC",-25.00,MISC_DEBIT,2425.10,,
DEBIT,06/17/2024,"ORIG CO NAME:VENMO                  ORIG ID:3264681992 DESC DATE:240615 CO ENTRY DESCR:PAYMENT   SEC:WEB    TRACE#:091000015204191 EED:240617   IND ID:1035061397066                IND NAME:MARK GUNDRUM TRN: 1695204191TC",-20.00,MISC_DEBIT,2450.10,,
DEBIT,06/17/2024,"OPENAI *CHATGPT SUBS HTTPSOPENAI.C CA        06/16",-20.00,DEBIT_CARD,2470.10,,
CREDIT,06/17/2024,"ORIG CO NAME:STRIPE                 ORIG ID:4270465600 DESC DATE:       CO ENTRY DESCR:TRANSFER  SEC:CCD    TRACE#:111000025215519 EED:240617   IND ID:ST-N7E9M4K9H9T6              IND NAME:MARK GUNDRUM TRN: 1695215519TC",768.50,ACH_CREDIT,2490.10,,
CREDIT,06/11/2024,"ORIG CO NAME:STRIPE                 ORIG ID:4270465600 DESC DATE:       CO ENTRY DESCR:TRANSFER  SEC:CCD    TRACE#:111000028460117 EED:240611   IND ID:ST-P0S8Q2P7M4F5              IND NAME:MARK GUNDRUM TRN: 1638460117TC",361.94,ACH_CREDIT,1721.60,,
DEBIT,06/10/2024,"Payment to Chase card ending in 0678 06/10",-600.00,LOAN_PMT,1359.66,,
DEBIT,06/10/2024,"Gaia Inc. 303-2223600 CO                     06/08",-12.59,DEBIT_CARD,1959.66,,
DEBIT,06/10/2024,"MIDJOURNEY INC. HTTPSWWW.MIDJ CA             06/07",-10.00,DEBIT_CARD,1972.25,,
CREDIT,06/05/2024,"ORIG CO NAME:STRIPE                 ORIG ID:4270465600 DESC DATE:       CO ENTRY DESCR:TRANSFER  SEC:CCD    TRACE#:111000020762787 EED:240605   IND ID:ST-D8Y2W1U5K3R2              IND NAME:MARK GUNDRUM TRN: 1570762787TC",308.82,ACH_CREDIT,1982.25,,
DEBIT,06/04/2024,"Zelle payment to Charlie 20992353233",-180.00,QUICKPAY_DEBIT,1673.43,,
DEBIT,06/04/2024,"ORIG CO NAME:VENMO                  ORIG ID:3264681992 DESC DATE:240603 CO ENTRY DESCR:PAYMENT   SEC:WEB    TRACE#:091000018336493 EED:240604   IND ID:1034810807866                IND NAME:MARK GUNDRUM TRN: 1568336493TC",-60.00,MISC_DEBIT,1853.43,,
CREDIT,06/04/2024,"ORIG CO NAME:STRIPE                 ORIG ID:4270465600 DESC DATE:       CO ENTRY DESCR:TRANSFER  SEC:CCD    TRACE#:111000029759893 EED:240604   IND ID:ST-G5M4X1J3O8B4              IND NAME:MARK GUNDRUM TRN: 1569759893TC",363.82,ACH_CREDIT,1913.43,,
DEBIT,06/03/2024,"Payment to Chase card ending in 0678 06/03",-700.00,LOAN_PMT,1549.61,,
DEBIT,06/03/2024,"Zelle payment to E JPM99ai30vqi",-60.00,CHASE_TO_PARTNERFI,2249.61,,
DEBIT,06/03/2024,"TWILIO INC TWILIO.COM CA                     06/02",-140.72,DEBIT_CARD,2309.61,,
DEBIT,06/03/2024,"ORIG CO NAME:UW Platteville         ORIG ID:1364199567 DESC DATE:240531 CO ENTRY DESCR:UWP ePay  SEC:WEB    TRACE#:091000010327340 EED:240603   IND ID:1000104752                   IND NAME:Mark Gundrum                                                                                                 9541210461 TRN: 1550327340TC",-333.00,ACH_DEBIT,2450.33,,
CREDIT,06/03/2024,"ORIG CO NAME:STRIPE                 ORIG ID:4270465600 DESC DATE:       CO ENTRY DESCR:TRANSFER  SEC:CCD    TRACE#:111000023178219 EED:240603   IND ID:ST-Z2R1F8P0G9V7              IND NAME:MARK GUNDRUM TRN: 1553178219TC",766.62,ACH_CREDIT,2783.33,,
DEBIT,05/31/2024,"MONTHLY SERVICE FEE",-15.00,FEE_TRANSACTION,2016.71,,
DEBIT,05/30/2024,"Payment to Chase card ending in 4252 05/30",-1000.00,LOAN_PMT,2031.71,,
DEBIT,05/30/2024,"Online Transfer to CHK ...0068 transaction#: 20930334267 05/30",-400.00,ACCT_XFER,3031.71,,
CREDIT,05/29/2024,"ORIG CO NAME:STRIPE                 ORIG ID:4270465600 DESC DATE:       CO ENTRY DESCR:TRANSFER  SEC:CCD    TRACE#:111000025591040 EED:240529   IND ID:ST-Z1L4Y2Q8D5W8              IND NAME:MARK GUNDRUM TRN: 1505591040TC",361.94,ACH_CREDIT,3431.71,,
CREDIT,05/28/2024,"Reversal: WEB*BLUEHOST.COM 888-4014678 UT              05/23  ClaimId: 374954993920001",163.87,ATM,3069.77,,
DEBIT,05/24/2024,"WEB*BLUEHOST.COM 888-4014678 UT              05/23",-163.87,DEBIT_CARD,2905.90,,
DEBIT,05/23/2024,"Amazon.com*8V7YC6WI3 Amzn.com/bill WA        05/23",-17.64,DEBIT_CARD,3069.77,,
DEBIT,05/22/2024,"ELEVENLABS.IO ELEVENLABS.IO NY               05/21",-5.00,DEBIT_CARD,3087.41,,
DEBIT,05/22/2024,"BUFFALO WILD WNGS 0717 SPRING TX             05/22",-22.61,DEBIT_CARD,3092.41,,
DEBIT,05/22/2024,"CANVA* I04158-742526 HTTPSCANVA.CO DE        05/21",-12.99,DEBIT_CARD,3115.02,,
DEBIT,05/22/2024,"DOLLAR TREE SPRING TX                        05/21",-4.06,DEBIT_CARD,3128.01,,
DEBIT,05/22/2024,"NAME-CHEAP.COM* ZXFZ WWW.NAMECHEAP AZ        05/22",-10.46,DEBIT_CARD,3132.07,,
CREDIT,05/21/2024,"ORIG CO NAME:STRIPE                 ORIG ID:4270465600 DESC DATE:       CO ENTRY DESCR:TRANSFER  SEC:CCD    TRACE#:111000023271398 EED:240521   IND ID:ST-P2N5X9W0R8C7              IND NAME:MARK GUNDRUM TRN: 1423271398TC",363.82,ACH_CREDIT,3142.53,,
DEBIT,05/20/2024,"ORIG CO NAME:VENMO                  ORIG ID:3264681992 DESC DATE:240517 CO ENTRY DESCR:PAYMENT   SEC:WEB    TRACE#:091000015816467 EED:240520   IND ID:1034455991519                IND NAME:MARK GUNDRUM TRN: 1415816467TC",-150.00,MISC_DEBIT,2778.71,,
DEBIT,05/20/2024,"AMZN Mktp US*I46F924 Amzn.com/bill WA        05/19",-40.09,DEBIT_CARD,2928.71,,
DEBIT,05/20/2024,"AMZN Mktp US*YN7YZ1Y Amzn.com/bill WA        05/20",-48.20,DEBIT_CARD,2968.80,,
CREDIT,05/20/2024,"ORIG CO NAME:STRIPE                 ORIG ID:4270465600 DESC DATE:       CO ENTRY DESCR:TRANSFER  SEC:CCD    TRACE#:111000029588737 EED:240520   IND ID:ST-N3J9P5Y7T9W2              IND NAME:MARK GUNDRUM TRN: 1419588737TC",770.62,ACH_CREDIT,3017.00,,
DEBIT,05/16/2024,"OPENAI *CHATGPT SUBS HTTPSOPENAI.C CA        05/16",-20.00,DEBIT_CARD,2246.38,,
DEBIT,05/15/2024,"ORIG CO NAME:VENMO                  ORIG ID:3264681992 DESC DATE:240514 CO ENTRY DESCR:PAYMENT   SEC:WEB    TRACE#:091000018574198 EED:240515   IND ID:1034401730774                IND NAME:MARK GUNDRUM TRN: 1368574198TC",-25.00,MISC_DEBIT,2266.38,,
DEBIT,05/15/2024,"ORIG CO NAME:VENMO                  ORIG ID:3264681992 DESC DATE:240514 CO ENTRY DESCR:PAYMENT   SEC:WEB    TRACE#:091000016428129 EED:240515   IND ID:1034393844903                IND NAME:MARK GUNDRUM TRN: 1366428129TC",-70.00,MISC_DEBIT,2291.38,,
DEBIT,05/14/2024,"GREYHOUND Los Angeles CA                     05/13",-32.98,DEBIT_CARD,2361.38,,
CREDIT,05/14/2024,"ORIG CO NAME:STRIPE                 ORIG ID:4270465600 DESC DATE:       CO ENTRY DESCR:TRANSFER  SEC:CCD    TRACE#:111000023775835 EED:240514   IND ID:ST-U7X3C1C3E3W2              IND NAME:MARK GUNDRUM TRN: 1353775835TC",360.06,ACH_CREDIT,2394.36,,
DEBIT,05/13/2024,"ORIG CO NAME:VENMO                  ORIG ID:3264681992 DESC DATE:240512 CO ENTRY DESCR:PAYMENT   SEC:WEB    TRACE#:091000016314890 EED:240513   IND ID:1034353260428                IND NAME:MARK GUNDRUM TRN: 1346314890TC",-80.00,MISC_DEBIT,2034.30,,
DEBIT,05/13/2024,"ORIG CO NAME:VENMO                  ORIG ID:3264681992 DESC DATE:240511 CO ENTRY DESCR:PAYMENT   SEC:WEB    TRACE#:091000017738825 EED:240513   IND ID:1034325732765                IND NAME:MARK GUNDRUM TRN: 1347738825TC",-10.74,MISC_DEBIT,2114.30,,
DEBIT,05/13/2024,"ORIG CO NAME:VENMO                  ORIG ID:3264681992 DESC DATE:240511 CO ENTRY DESCR:PAYMENT   SEC:WEB    TRACE#:091000017721732 EED:240513   IND ID:1034323963884                IND NAME:MARK GUNDRUM TRN: 1347721732TC",-17.99,MISC_DEBIT,2125.04,,
DEBIT,05/13/2024,"HONEYBOOK,* TRIAL ST HTTPSWWW.HONE CA        05/12",-15.20,DEBIT_CARD,2143.03,,
DEBIT,05/13/2024,"Zelle payment to rossyenerich Yenerich JPM99agykhud",-14.60,CHASE_TO_PARTNERFI,2158.23,,
DEBIT,05/13/2024,"ORIG CO NAME:VENMO                  ORIG ID:3264681992 DESC DATE:240510 CO ENTRY DESCR:PAYMENT   SEC:WEB    TRACE#:091000013656683 EED:240513   IND ID:1034319093345                IND NAME:MARK GUNDRUM TRN: 1343656683TC",-16.00,MISC_DEBIT,2172.83,,
DEBIT,05/13/2024,"BURGER HOUSE HILLCREST 214-3610370 TX        05/10",-16.29,DEBIT_CARD,2188.83,,
DEBIT,05/09/2024,"Payment to Chase card ending in 4252 05/09",-500.00,LOAN_PMT,2205.12,,
DEBIT,05/09/2024,"ORIG CO NAME:VENMO                  ORIG ID:3264681992 DESC DATE:240508 CO ENTRY DESCR:PAYMENT   SEC:WEB    TRACE#:091000013662926 EED:240509   IND ID:1034273767245                IND NAME:MARK GUNDRUM TRN: 1303662926TC",-32.00,MISC_DEBIT,2705.12,,
DEBIT,05/09/2024,"Gaia Inc. 303-2223600 CO                     05/08",-11.99,DEBIT_CARD,2737.12,,
DEBIT,05/08/2024,"MIDJOURNEY INC. HTTPSWWW.MIDJ CA             05/07",-10.00,DEBIT_CARD,2749.11,,
DEBIT,05/06/2024,"DALTON ENTERPRISES HTTPSTHEWEBMO TN          05/06",-50.00,DEBIT_CARD,2759.11,,
DEBIT,05/06/2024,"DALTON ENTERPRISES HTTPSTHEWEBMO TN          05/05",-50.00,DEBIT_CARD,2809.11,,
DEBIT,05/06/2024,"NAME-CHEAP.COM* EMH2 WWW.NAMECHEAP AZ        05/06",-23.76,DEBIT_CARD,2859.11,,
DEBIT,05/06/2024,"Audible*2E7HH4K53 Amzn.com/bill NJ           05/04",-17.94,DEBIT_CARD,2882.87,,
DEBIT,05/03/2024,"Online Transfer to CHK ...0068 transaction#: 20669023012 05/03",-300.00,ACCT_XFER,2900.81,,
DEBIT,05/03/2024,"TWILIO INC TWILIO.COM CA                     05/02",-60.72,DEBIT_CARD,3200.81,,
CREDIT,05/03/2024,"REAL TIME PAYMENT CREDIT RECD FROM ABA/CONTR BNK-121000248  FROM: BNF-STRIPE REF: ST-K3VRMUNPQSFE4 INFO: TEXT-RmtInf-ST-K3VRMUNPQSFE4LMWXIFK IID: 20240503121000248P1BZWFA32899818638 RECD: 10:44:42 TRN: 0457821124GC",1430.83,MISC_CREDIT,3261.53,,
DEBIT,05/02/2024,"ORIG CO NAME:UW Platteville         ORIG ID:1364199567 DESC DATE:240501 CO ENTRY DESCR:UWP ePay  SEC:WEB    TRACE#:091000014127322 EED:240502   IND ID:1000101072                   IND NAME:Mark Gundrum                                                                                                 9541210461 TRN: 1234127322TC",-255.00,ACH_DEBIT,1830.70,,
DEBIT,05/02/2024,"GOOGLE *ADS546411299 cc@google.com CA        05/01",-457.92,DEBIT_CARD,2085.70,,
DEBIT,05/02/2024,"GOOGLE *ADS270066549 cc@google.com CA        05/01",-413.15,DEBIT_CARD,2543.62,,
DEBIT,05/01/2024,"GOOGLE *GSUITE_kurio cc@google.com CA        05/01",-14.40,DEBIT_CARD,2956.77,,
DEBIT,05/01/2024,"10WEB.IO HTTPS10WEB.IO DE                    05/01",-102.00,DEBIT_CARD,2971.17,,
DEBIT,04/30/2024,"MONTHLY SERVICE FEE",-15.00,FEE_TRANSACTION,3073.17,,
CREDIT,04/30/2024,"ORIG CO NAME:STRIPE                 ORIG ID:4270465600 DESC DATE:       CO ENTRY DESCR:TRANSFER  SEC:CCD    TRACE#:111000023400682 EED:240430   IND ID:ST-Y2F6U5D7L4Z9              IND NAME:MARK GUNDRUM TRN: 1213400682TC",360.06,ACH_CREDIT,3088.17,,
DEBIT,04/26/2024,"OPENAI HTTPSOPENAI.C CA                      04/25",-50.00,DEBIT_CARD,2728.11,,
DEBIT,04/22/2024,"FOREIGN EXCHANGE RATE ADJUSTMENT FEE         04/22TOOLZBUY.",-0.19,FEE_TRANSACTION,2778.11,,
DEBIT,04/22/2024,"FOREIGN EXCHANGE RATE ADJUSTMENT FEE         04/22TOOLZBUY.",-0.32,FEE_TRANSACTION,2778.30,,
DEBIT,04/22/2024,"FOREIGN EXCHANGE RATE ADJUSTMENT FEE         04/22TOOLZBUY.",-0.32,FEE_TRANSACTION,2778.62,,
DEBIT,04/22/2024,"TOOLZBUY.COM WYRA                            04/22 IN Rupee   549.00 X 0.01198543 (EXCHG RTE)",-6.58,DEBIT_CARD,2778.94,,
DEBIT,04/22/2024,"TOOLZBUY.COM WYRA                            04/22 IN Rupee   899.00 X 0.01197998 (EXCHG RTE)",-10.77,DEBIT_CARD,2785.52,,
DEBIT,04/22/2024,"TOOLZBUY.COM WYRA                            04/22 IN Rupee   899.00 X 0.01197998 (EXCHG RTE)",-10.77,DEBIT_CARD,2796.29,,
DEBIT,04/22/2024,"CANVA* I04128-461745 HTTPSCANVA.CO DE        04/21",-12.99,DEBIT_CARD,2807.06,,
DEBIT,04/22/2024,"ELEVENLABS.IO ELEVENLABS.IO NY               04/21",-5.00,DEBIT_CARD,2820.05,,
DEBIT,04/22/2024,"SQ *BREWERS TWO CAFE CO Pewaukee WI          04/20",-7.54,DEBIT_CARD,2825.05,,
DEBIT,04/22/2024,"Online Transfer to CHK ...0068 transaction#: 20526974471 04/22",-200.00,ACCT_XFER,2832.59,,
DEBIT,04/22/2024,"SQ *BREWERS TWO CAFE CO Pewaukee WI          04/19",-7.54,DEBIT_CARD,3032.59,,
DEBIT,04/22/2024,"LC-BOTANICS PEWAUKEE WI                      04/19",-14.65,DEBIT_CARD,3040.13,,
DEBIT,04/19/2024,"Payment to Chase card ending in 4252 04/19",-500.00,LOAN_PMT,3054.78,,
DEBIT,04/19/2024,"TROPICAL SMOOTHIE CAFE PEWAUKEE WI           04/18",-13.52,DEBIT_CARD,3554.78,,
CREDIT,04/19/2024,"REAL TIME PAYMENT CREDIT RECD FROM ABA/CONTR BNK-121000248  FROM: BNF-STRIPE REF: ST-EQ0BA7AGTL6AX INFO: TEXT-RmtInf-ST-EQ0BA7AGTL6AXVNZJCE8 IID: 20240419121000248P1BZWFC43329804047 RECD: 14:32:53 TRN: 0546081110GC",1125.07,MISC_CREDIT,3568.30,,
DEBIT,04/16/2024,"CHATGPT SUBSCRIPTION HTTPSOPENAI.C CA        04/16",-20.00,DEBIT_CARD,2443.23,,
CREDIT,04/16/2024,"ORIG CO NAME:STRIPE                 ORIG ID:4270465600 DESC DATE:       CO ENTRY DESCR:TRANSFER  SEC:CCD    TRACE#:111000026383135 EED:240416   IND ID:ST-G7G6H9J4E8W8              IND NAME:MARK GUNDRUM TRN: 1076383135TC",360.06,ACH_CREDIT,2463.23,,
DEBIT,04/12/2024,"HONEYBOOK.COM HTTPSWWW.HONE CA               04/12",-15.20,DEBIT_CARD,2103.17,,
DEBIT,04/12/2024,"ORIG CO NAME:VENMO                  ORIG ID:3264681992 DESC DATE:240411 CO ENTRY DESCR:PAYMENT   SEC:WEB    TRACE#:091000019710357 EED:240412   IND ID:1033715419160                IND NAME:MARK GUNDRUM TRN: 1039710357TC",-60.00,MISC_DEBIT,2118.37,,
DEBIT,04/11/2024,"BRIGHTLOCAL LTD BRIGHTON                     04/10",240.00,DEBIT_CARD,2178.37,,
DEBIT,04/10/2024,"DIESEL BARBERSHOP - DEL DELAFIELD WI         04/09",-47.00,DEBIT_CARD,1938.37,,
DEBIT,04/08/2024,"MIDJOURNEY INC. HTTPSWWW.MIDJ CA             04/07",-10.00,DEBIT_CARD,1985.37,,
DEBIT,04/08/2024,"SHELL OIL 5484170003 JOHNSON CREEK WI        04/06",-15.31,DEBIT_CARD,1995.37,,
CREDIT,04/05/2024,"REAL TIME PAYMENT CREDIT RECD FROM ABA/CONTR BNK-121000248  FROM: BNF-STRIPE REF: ST-Y9PI2AZQJASW1 INFO: TEXT-RmtInf-ST-Y9PI2AZQJASW1F4ZCLV1 IID: 20240405121000248P1BZWFA11689071586 RECD: 11:24:47 TRN: 0582310096GA",354.41,MISC_CREDIT,2010.68,,
CREDIT,04/04/2024,"ORIG CO NAME:STRIPE                 ORIG ID:4270465600 DESC DATE:       CO ENTRY DESCR:TRANSFER  SEC:CCD    TRACE#:111000025777994 EED:240404   IND ID:ST-Y3D2M0A3N9T5              IND NAME:MARK GUNDRUM TRN: 0955777994TC",308.54,ACH_CREDIT,1656.27,,
CREDIT,04/04/2024,"REAL TIME PAYMENT CREDIT RECD FROM ABA/CONTR BNK-121000248  FROM: BNF-STRIPE REF: ST-BL70AZMSE2ZJU INFO: TEXT-RmtInf-ST-BL70AZMSE2ZJUZINOGSK IID: 20240404121000248P1BZWFA11689036037 RECD: 17:25:03 TRN: 0580460095GE",767.23,MISC_CREDIT,1347.73,,
DEBIT,04/02/2024,"AIR AI HTTPSWWW.AIR. AZ                      04/02",-1.21,DEBIT_CARD,580.50,,
DEBIT,04/02/2024,"AMZN Mktp US*GD83W7R Amzn.com/bill WA        04/02",-14.68,DEBIT_CARD,581.71,,
DEBIT,04/01/2024,"GOOGLE *ADS546411299 cc@google.com CA        04/01",-195.80,DEBIT_CARD,596.39,,
DEBIT,04/01/2024,"GOOGLE *ADS270066549 cc@google.com CA        04/01",-481.72,DEBIT_CARD,792.19,,
DEBIT,04/01/2024,"GOOGLE *GSUITE_kurio cc@google.com CA        04/01",-14.40,DEBIT_CARD,1273.91,,
DEBIT,04/01/2024,"10WEB.IO HTTPS10WEB.IO DE                    04/01",-102.00,DEBIT_CARD,1288.31,,
DEBIT,04/01/2024,"AIR AI HTTPSWWW.AIR. AZ                      04/01",-6.20,DEBIT_CARD,1390.31,,
DEBIT,04/01/2024,"ORIG CO NAME:VENMO                  ORIG ID:3264681992 DESC DATE:240331 CO ENTRY DESCR:PAYMENT   SEC:WEB    TRACE#:091000019150306 EED:240401   IND ID:1033475833182                IND NAME:MARK GUNDRUM TRN: 0929150306TC",-80.00,MISC_DEBIT,1396.51,,
DEBIT,03/29/2024,"MONTHLY SERVICE FEE",-15.00,FEE_TRANSACTION,1476.51,,
CREDIT,03/29/2024,"REAL TIME PAYMENT CREDIT RECD FROM ABA/CONTR BNK-121000248  FROM: BNF-STRIPE REF: ST-YHLRK65UEDJKW INFO: TEXT-RmtInf-ST-YHLRK65UEDJKWWUTVQVR IID: 20240329121000248P1BZWFC31519169801 RECD: 10:36:44 TRN: 0398001089GE",352.54,MISC_CREDIT,1491.51,,
DEBIT,03/28/2024,"BRIGHTLOCAL LTD BRIGHTON                     03/27",-240.00,DEBIT_CARD,1138.97,,
DEBIT,03/26/2024,"10WEB.IO HTTPS10WEB.IO DE                    03/26",-2.00,DEBIT_CARD,1378.97,,
DEBIT,03/25/2024,"WWW.MAKE.COM WWW.MAKE.COM NY                 03/22",-10.59,DEBIT_CARD,1380.97,,
DEBIT,03/22/2024,"FOREIGN EXCHANGE RATE ADJUSTMENT FEE         03/22TOOLZBUY.",-0.19,FEE_TRANSACTION,1391.56,,
DEBIT,03/22/2024,"TOOLZBUY.COM WYRA                            03/22 IN Rupee   549.00 X 0.01204007 (EXCHG RTE)",-6.61,DEBIT_CARD,1391.75,,
DEBIT,03/22/2024,"CANVA* I04097-707371 HTTPSCANVA.CO DE        03/21",-12.99,DEBIT_CARD,1398.36,,
DEBIT,03/21/2024,"Online Transfer to CHK ...0068 transaction#: 20221201818 03/21",-350.00,ACCT_XFER,1411.35,,
DEBIT,03/21/2024,"Payment to Chase card ending in 4252 03/21",-600.00,LOAN_PMT,1761.35,,
DEBIT,03/21/2024,"BP#1974609BP 41 PEWAUKEE WI                  03/21",-10.06,DEBIT_CARD,2361.35,,
DEBIT,03/21/2024,"NAME-CHEAP.COM* MK8O WWW.NAMECHEAP AZ        03/21",-10.46,DEBIT_CARD,2371.41,,
CREDIT,03/21/2024,"REAL TIME PAYMENT CREDIT RECD FROM ABA/CONTR BNK-121000248  FROM: BNF-STRIPE REF: ST-DBLWZBGRXG02N INFO: TEXT-RmtInf-ST-DBLWZBGRXG02N3JZMN0D IID: 20240321121000248P1BZWFA11006000842 RECD: 21:37:07 TRN: 0073671082GC",360.22,MISC_CREDIT,2381.87,,
DEBIT,03/20/2024,"GOOGLE *ADS546411299 cc@google.com CA        03/20",-350.00,DEBIT_CARD,2021.65,,
DEBIT,03/20/2024,"TWILIO INC TWILIO.COM CA                     03/19",-40.38,DEBIT_CARD,2371.65,,
CREDIT,03/20/2024,"REAL TIME PAYMENT CREDIT RECD FROM ABA/CONTR BNK-121000248  FROM: BNF-STRIPE REF: ST-VSMEGZ54DSYAZ INFO: TEXT-RmtInf-ST-VSMEGZ54DSYAZ5IVDFM1 IID: 20240320121000248P1BZWFA50480541749 RECD: 20:07:24 TRN: 0003311081GE",766.95,MISC_CREDIT,2412.03,,
DEBIT,03/18/2024,"CHATGPT SUBSCRIPTION HTTPSOPENAI.C CA        03/16",-20.00,DEBIT_CARD,1645.08,,
DEBIT,03/18/2024,"10WEB.IO HTTPS10WEB.IO DE                    03/15",-4.00,DEBIT_CARD,1665.08,,
DEBIT,03/15/2024,"ORIG CO NAME:VENMO                  ORIG ID:3264681992 DESC DATE:240314 CO ENTRY DESCR:PAYMENT   SEC:WEB    TRACE#:091000019124721 EED:240315   IND ID:1033138863487                IND NAME:MARK GUNDRUM TRN: 0759124721TC",-100.00,MISC_DEBIT,1669.08,,
DEBIT,03/15/2024,"WGC*LONGHORN STEAKHSE 407-245-4203 FL        03/14",-60.00,DEBIT_CARD,1769.08,,
DEBIT,03/15/2024,"NAME-CHEAP.COM* PVME WWW.NAMECHEAP AZ        03/14",-8.16,DEBIT_CARD,1829.08,,
DEBIT,03/15/2024,"NAME-CHEAP.COM* 50VT WWW.NAMECHEAP AZ        03/14",-8.16,DEBIT_CARD,1837.24,,
DEBIT,03/15/2024,"Upwork -675715053REF 650-8534100 CA          03/14",34.45,DEBIT_CARD,1845.40,,
DEBIT,03/14/2024,"Upwork -675715053REF 650-8534100 CA          03/13",-34.45,DEBIT_CARD,1810.95,,
DEBIT,03/14/2024,"Amazon.com*R66197G52 Amzn.com/bill WA        03/13",-13.21,DEBIT_CARD,1845.40,,
CREDIT,03/14/2024,"REAL TIME PAYMENT CREDIT RECD FROM ABA/CONTR BNK-121000248  FROM: BNF-STRIPE REF: ST-GWFQ0OQ86KBOB INFO: TEXT-RmtInf-ST-GWFQ0OQ86KBOBM5WGCEU IID: 20240314121000248P1BZWFC10311271142 RECD: 21:56:13 TRN: 0092311075GA",363.82,MISC_CREDIT,1858.61,,
DEBIT,03/13/2024,"NAME-CHEAP.COM* V6FK WWW.NAMECHEAP AZ        03/13",-71.98,DEBIT_CARD,1494.79,,
DEBIT,03/12/2024,"HONEYBOOK.COM HTTPSWWW.HONE CA               03/12",-15.20,DEBIT_CARD,1566.77,,
DEBIT,03/12/2024,"NAME-CHEAP.COM* QHRG WWW.NAMECHEAP AZ        03/11",-1.50,DEBIT_CARD,1581.97,,
CREDIT,03/12/2024,"ORIG CO NAME:STRIPE                 ORIG ID:4270465600 DESC DATE:       CO ENTRY DESCR:TRANSFER  SEC:CCD    TRACE#:111000026758402 EED:240312   IND ID:ST-V8W4U6H5O6A9              IND NAME:MARK GUNDRUM TRN: 0726758402TC",363.82,ACH_CREDIT,1583.47,,
DEBIT,03/12/2024,"ORIGINALITY.AI COLLINGWOOD ON                03/11",30.00,DEBIT_CARD,1219.65,,
DEBIT,03/11/2024,"Online Transfer to CHK ...0068 transaction#: 20123579387 03/11",-300.00,ACCT_XFER,1189.65,,
DEBIT,03/11/2024,"ORIGINALITY.AI COLLINGWOOD ON                03/10",-30.00,DEBIT_CARD,1489.65,,
